index,latitude,longitude,height,home_distance,vps_altitude,time_seconds,rc_throttle,rc_yaw,rc_pitch,rc_roll,speed_x,speed_y,speed_z,pitch,roll,yaw,satellite_count,flight_mode,is_motor_on,is_flying,battery_percent,battery_voltage,cell_1,cell_2,cell_3,cell_4,message
622,38.132274231145544,24.3295750946023,75.10000000000001,5.682494514916722,0.0,124.3,0,0,0,0,0.0,0.0,0.0,-2.5,-10.0,-92.10000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
623,38.1322743624493,24.32957489330934,75.10000000000001,5.703573521190998,0.0,124.5,0,0,0,0,0.0,0.0,0.0,-2.4000000000000004,-9.600000000000001,-92.10000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
624,38.13227441778738,24.329574506966452,75.10000000000001,5.724716443637384,0.0,124.7,0,0,0,0,0.0,-0.01,0.0,-0.6000000000000001,-10.8,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
625,38.13227454308191,24.329574294559812,75.10000000000001,5.745715138545884,0.0,124.9,0,0,0,0,0.0,-0.01,0.0,0.2,-11.200000000000001,-92.5,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
627,38.13227503548388,24.329573837565334,75.10000000000001,5.812816497741991,0.0,125.3,0,0,0,0,0.0,0.0,0.0,1.0,-12.4,-92.2,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
628,38.1322750689266,24.329573830949386,75.10000000000001,5.816371609656461,0.0,125.5,0,0,0,0,0.0,0.0,0.0,0.2,-11.4,-92.2,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
629,38.13227507306842,24.3295741327064,75.10000000000001,5.804438850553543,0.0,125.7,0,0,0,0,0.0,0.0,0.0,-1.1,-10.8,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
630,38.13227504184864,24.32957427677572,75.10000000000001,5.795505829984811,0.0,125.9,0,0,0,0,0.0,0.0,0.0,-1.9000000000000001,-10.200000000000001,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
632,38.13227513117767,24.329574443878244,75.10000000000001,5.79754393000767,0.0,126.3,0,0,0,0,0.0,0.0,0.0,-1.8,-11.100000000000001,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
633,38.132275186944085,24.329574443448074,75.10000000000001,5.803062740392113,0.0,126.5,0,0,0,0,0.0,0.0,0.0,-1.5,-11.4,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
634,38.132275104707915,24.329574524815808,75.10000000000001,5.791667258190377,0.0,126.7,0,0,0,0,0.0,0.0,0.0,-1.6,-11.5,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
635,38.13227518773218,24.32957462800793,75.10000000000001,5.795713780238301,0.0,126.9,0,0,0,0,0.0,0.0,0.0,-2.0,-11.3,-92.2,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
637,38.132275239630914,24.32957470919597,75.2,5.7975886027854955,0.0,127.3,0,0,0,0,0.0,0.0,0.0,-1.5,-12.0,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
638,38.13227541146598,24.329574666216956,75.2,5.816300586546158,0.0,127.5,0,0,0,0,0.0,0.0,0.0,-1.4000000000000001,-11.8,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
639,38.13227536921286,24.32957462648328,75.2,5.81371082902145,0.0,127.7,0,0,0,0,0.0,0.0,0.0,-1.0,-11.8,-92.5,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
640,38.13227513555934,24.329574759155747,75.2,5.785299657275452,0.0,127.9,0,0,0,0,0.0,0.0,0.0,-0.9,-11.100000000000001,-92.5,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
642,38.13227506756028,24.32957459418231,75.2,5.785206415732766,0.0,128.3,0,0,0,0,0.0,0.0,0.0,-0.8,-10.9,-92.5,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
643,38.13227514176559,24.329574562905044,75.2,5.7937909266895185,0.0,128.5,0,0,0,0,0.0,0.0,0.0,-0.4,-11.4,-92.5,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
644,38.132275005514806,24.32957429568694,75.2,5.791159600166269,0.0,128.7,0,0,0,0,0.0,0.0,0.0,0.1,-11.100000000000001,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
645,38.132274804687206,24.329574482207054,75.2,5.763808159852845,0.0,128.9,0,0,0,0,0.0,0.0,0.0,-0.9,-10.5,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
647,38.13227457890178,24.32957466109301,75.2,5.734309490938572,0.0,129.3,0,0,0,0,0.0,0.0,0.0,-1.7000000000000002,-10.0,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
648,38.13227455468922,24.329574669119246,75.2,5.731598411676886,0.0,129.5,0,0,0,0,0.0,0.0,0.0,-1.2000000000000002,-10.5,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
649,38.13227457587359,24.32957466384284,75.2,5.733899654779607,0.0,129.7,0,0,0,0,0.0,0.0,0.0,-1.1,-11.600000000000001,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
650,38.13227470828668,24.32957458888412,75.2,5.749985289287497,0.0,129.9,0,0,0,0,0.0,0.0,0.0,-0.8,-12.0,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
652,38.13227454432831,24.329574796417294,75.2,5.725424702140708,0.0,130.3,0,0,0,0,0.0,0.0,0.0,-1.4000000000000001,-11.0,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
653,38.13227443776822,24.32957499149185,75.2,5.7070411767783895,0.0,130.5,0,0,0,0,0.0,0.0,0.0,-1.6,-11.4,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
654,38.13227426735087,24.329574884618772,75.2,5.694551155506594,0.0,130.7,0,0,0,0,0.0,0.0,0.0,-1.0,-10.8,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
655,38.132274170706225,24.329574911714126,75.2,5.683930084163079,0.0,130.9,0,0,0,0,0.0,0.0,0.0,-0.9,-10.700000000000001,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
656,-2.748617474476562e-109,-1.9913856021912516e-37,75.2,4916453.561634849,0.0,131.1,0,0,0,0,0.0,0.0,0.0,-0.1,-11.100000000000001,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
657,38.13227437470763,24.329574782749837,75.2,5.709258367124561,0.0,131.3,0,0,0,0,0.0,0.0,0.0,0.0,-11.200000000000001,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
658,38.13227441460074,24.32957487206212,75.2,5.709574804351675,0.0,131.5,0,0,0,0,0.0,0.0,0.0,-0.4,-11.600000000000001,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
659,38.132274377401714,24.32957484911057,75.2,5.706835673966839,0.0,131.7,0,0,0,0,0.0,0.0,0.0,-0.7000000000000001,-11.4,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
660,38.13227447802112,24.329574908419765,75.2,5.714362064594737,0.0,131.9,0,0,0,0,0.0,0.0,0.0,-1.0,-11.3,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
661,-7.400681391601738e-24,4.868999109646865e-181,75.2,4916453.561634849,0.0,132.1,0,0,0,0,0.0,0.0,0.0,-1.0,-11.5,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
662,38.13227441088298,24.32957506792079,75.2,5.701310788265939,0.0,132.3,0,0,0,0,0.0,0.0,0.0,-0.7000000000000001,-11.700000000000001,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
663,38.132274616730406,24.329574853150937,75.2,5.730277623422207,0.0,132.5,0,0,0,0,0.0,0.0,0.0,0.8,-12.200000000000001,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
664,38.132274624054574,24.329574680004235,75.2,5.7379934544693985,0.0,132.7,0,0,0,0,0.0,0.0,0.0,1.7000000000000002,-11.9,-92.2,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
665,38.13227458102621,24.329574574710257,75.2,5.738023684975856,0.0,132.9,0,0,0,0,0.0,0.0,0.0,1.7000000000000002,-11.8,-92.0,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
666,3.7019947950453044e-153,1.2997816447439437e-266,75.2,4916453.561634849,0.0,133.1,0,0,0,0,0.0,0.0,0.0,1.6,-11.8,-92.10000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
667,38.13227446381396,24.32957457511319,75.2,5.726467786721065,0.0,133.3,0,0,0,0,0.0,0.0,0.0,1.5,-11.0,-92.10000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
668,38.13227423790433,24.329574590626578,75.2,5.703611434836702,0.0,133.5,0,0,0,0,0.0,0.0,0.0,1.0,-10.3,-92.2,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
669,38.13227405906635,24.329574681403628,75.2,5.682319681311183,0.0,133.7,0,0,0,0,0.0,0.0,0.0,0.9,-9.4,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
670,38.13227412279938,24.3295745617452,75.2,5.693478993676765,0.0,133.9,0,0,0,0,0.0,0.0,0.0,0.5,-9.5,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
672,38.13227402415879,24.329574871081974,75.2,5.6711498176165875,0.0,134.3,0,0,0,0,0.0,0.0,0.0,0.0,-9.4,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
673,38.13227418158538,24.32957492848535,75.2,5.684322116281323,0.0,134.5,0,0,0,0,0.0,0.0,0.0,0.0,-10.100000000000001,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
674,38.132274276332595,24.329574945833787,75.2,5.692958687798457,0.0,134.7,0,0,0,0,0.0,0.0,0.0,0.0,-10.700000000000001,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
675,38.13227427372417,24.329574827798034,75.2,5.697482640293049,0.0,134.9,0,0,0,0,0.0,0.0,0.0,0.2,-11.0,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
677,38.13227447577673,24.329574760887322,75.2,5.720103814261601,0.0,135.3,0,0,0,0,0.0,0.0,0.0,0.5,-10.8,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
678,38.132274595944345,24.329574804949935,75.2,5.73017092053137,0.0,135.5,0,0,0,0,0.0,0.0,0.0,0.1,-11.200000000000001,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
679,38.132274701228084,24.329574677793467,75.2,5.745691202257187,0.0,135.7,0,0,0,0,0.0,0.0,0.0,0.1,-11.100000000000001,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
680,38.13227475970144,24.329574660798972,75.2,5.752144206512905,0.0,135.9,0,0,0,0,0.0,0.0,0.0,0.2,-10.700000000000001,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
682,38.13227478279181,24.329574777266508,75.2,5.749724621380374,0.0,136.3,0,0,0,0,0.0,0.0,0.0,0.30000000000000004,-10.8,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
683,38.132274906664335,24.32957465382366,75.2,5.766923663381086,0.0,136.5,0,0,0,0,0.0,0.0,0.0,0.1,-10.700000000000001,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
684,38.13227489105231,24.329574708635118,75.2,5.763174613671775,0.0,136.7,0,0,0,0,0.0,0.0,0.0,0.0,-10.8,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
685,38.13227492168957,24.329574879375034,75.2,5.75934333650155,0.0,136.9,0,0,0,0,0.0,0.0,0.0,-0.2,-11.200000000000001,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
687,38.13227503831932,24.329574865135815,75.2,5.771443952125816,0.0,137.3,0,0,0,0,0.0,0.0,0.0,-0.7000000000000001,-11.4,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
688,38.1322750996538,24.329574684289604,75.2,5.784753053671769,0.0,137.5,0,0,0,0,0.0,0.0,0.0,-0.7000000000000001,-11.3,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
689,38.13227517598354,24.329574602295676,75.2,5.795585898318209,0.0,137.7,0,0,0,0,0.0,0.0,0.0,0.1,-11.200000000000001,-92.5,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
690,38.13227497258606,24.329574701915735,75.2,5.771494696714812,0.0,137.9,0,0,0,0,0.0,0.0,0.0,0.2,-10.9,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
692,38.132275204166554,24.32957466143062,75.2,5.7959966411498955,0.0,138.3,0,0,0,0,0.0,0.0,0.0,-0.30000000000000004,-12.3,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
693,38.13227519406264,24.329574506176876,75.2,5.8012371812644,0.0,138.5,0,0,0,0,0.0,0.0,0.0,-0.1,-12.4,-92.2,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
694,38.1322751643634,24.329574374010804,75.2,5.803639391184451,0.0,138.7,0,0,0,0,0.0,0.0,0.0,-0.1,-12.700000000000001,-92.2,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
695,38.132275298117115,24.329574413635576,75.2,5.8152350579455385,0.0,138.9,0,0,0,0,0.0,0.0,0.0,-0.1,-12.700000000000001,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
697,38.132275197129374,24.3295742910803,75.2,5.810224654635001,0.0,139.3,0,0,0,0,0.0,0.0,0.0,0.0,-12.600000000000001,-92.2,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
698,38.13227518034378,24.3295743594122,75.2,5.805805301287133,0.0,139.5,0,0,0,0,0.0,0.0,0.0,-0.30000000000000004,-12.9,-92.2,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
699,38.13227498721725,24.329574435187702,75.2,5.783700289857605,0.0,139.7,0,0,0,0,0.0,0.0,0.0,-0.7000000000000001,-12.600000000000001,-92.2,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
700,38.13227480196741,24.329574482168947,75.2,5.763541763609594,0.0,139.9,0,0,0,0,0.0,0.0,0.0,-0.9,-12.4,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
702,38.132274751237965,24.32957430829804,75.2,5.765619124286965,0.0,140.3,0,0,0,0,0.0,0.0,0.0,-0.8,-12.200000000000001,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
703,38.132274669789886,24.32957427649259,75.2,5.758907867107359,0.0,140.5,0,0,0,0,0.0,0.0,0.0,-0.9,-12.8,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
704,38.13227474134393,24.329574255702788,75.2,5.766792385580002,0.0,140.7,0,0,0,0,0.0,0.0,0.0,-0.4,-12.700000000000001,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
705,38.132274581000516,24.32957426612491,75.2,5.75060520576171,0.0,140.9,0,0,0,0,0.0,0.0,0.0,-0.6000000000000001,-12.200000000000001,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
706,1.5712894369248993e-296,8.643418218131553e-37,75.2,4916453.561634849,0.0,141.1,0,0,0,0,0.0,0.0,0.0,-0.8,-12.0,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
707,38.13227431391284,24.329574261256887,75.2,5.724577907222075,0.0,141.3,0,0,0,0,0.0,0.0,0.0,-1.1,-11.8,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
708,38.13227423249474,24.329574166134563,75.2,5.720512682912875,0.0,141.5,0,0,0,0,0.0,0.0,0.0,-1.3,-12.200000000000001,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
709,38.13227430927848,24.32957418322163,75.2,5.727336390378763,0.0,141.7,0,0,0,0,0.0,0.0,0.0,-1.6,-12.100000000000001,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
710,38.132274165909124,24.329574116316376,75.2,5.716047304627587,0.0,141.9,0,0,0,0,0.0,0.0,0.0,-1.2000000000000002,-11.9,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
712,38.13227396984437,24.32957362801743,75.2,5.717252222888419,0.0,142.3,0,0,0,0,0.0,0.0,0.0,-0.1,-12.0,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
713,38.13227408780616,24.329573553194823,75.2,5.731900073867975,0.0,142.5,0,0,0,0,0.0,0.0,0.0,-0.1,-12.0,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
714,38.132274003728234,24.329573711672133,75.2,5.717045989380548,0.0,142.7,0,0,0,0,0.0,0.0,0.0,-0.30000000000000004,-12.600000000000001,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
715,38.132274060676785,24.329573660623314,75.2,5.724743753102285,0.0,142.9,0,0,0,0,0.0,0.0,0.0,-0.7000000000000001,-12.9,-92.2,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
717,38.132273934320075,24.329573750534568,75.2,5.708643295213819,0.0,143.3,0,0,0,0,0.0,0.0,0.0,-1.1,-11.700000000000001,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
718,38.1322737234014,24.32957374396765,75.2,5.688348712346898,0.0,143.5,0,0,0,0,0.0,0.0,0.0,-1.3,-11.4,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
719,38.13227381509901,24.329573837135158,75.2,5.6933779888863585,0.0,143.7,0,0,0,0,0.0,0.0,0.0,-1.2000000000000002,-11.3,-92.5,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
720,38.13227379212427,24.329573724947554,75.2,5.695848319574342,0.0,143.9,0,0,0,0,0.0,0.0,0.0,-0.6000000000000001,-11.700000000000001,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
722,38.13227393837617,24.329573204124383,75.2,5.732103208123421,0.0,144.3,0,0,0,0,0.0,0.0,0.0,1.0,-12.9,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
723,38.1322738953778,24.32957315358196,75.2,5.7300749778312845,0.0,144.5,0,0,0,0,0.0,0.0,0.0,1.0,-12.200000000000001,-92.0,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
724,38.13227380380867,24.329573275690727,75.2,5.715983705675428,0.0,144.7,0,0,0,0,0.0,0.0,0.0,0.5,-11.700000000000001,-92.2,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
725,38.132273915255816,24.329573156876307,75.2,5.731865714416298,0.0,144.9,0,0,0,0,0.0,0.0,0.0,-0.5,-11.5,-92.10000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
726,-3.078472632955418e-184,-3.431206515672457e-98,75.2,4916453.561634849,0.0,145.1,0,0,0,0,0.0,0.0,0.0,-1.4000000000000001,-11.8,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
727,38.13227399406977,24.329572830795545,75.2,5.753435574044885,0.0,145.3,0,0,0,0,0.0,0.0,0.0,-2.0,-11.8,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
728,38.1322739970851,24.329572575976197,75.2,5.76467372222275,0.0,145.5,0,0,0,0,0.0,-0.01,0.0,-2.2,-11.9,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
729,38.1322739608455,24.329571989658085,75.2,5.786615207553697,0.0,145.7,0,0,0,0,0.0,-0.02,0.0,-2.4000000000000004,-11.600000000000001,-92.2,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
730,38.132274073667546,24.3295711396177,75.2,5.834915118585517,0.0,145.9,0,0,0,0,0.0,-0.03,0.0,-1.8,-11.9,-92.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
732,38.13227412333049,24.32956930991921,75.2,5.922536919478,0.0,146.3,0,0,0,0,0.0,-0.04,0.0,-1.6,-11.100000000000001,-92.4,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
733,38.132274070489466,24.329568144645005,75.2,5.972001052205322,0.0,146.5,0,0,0,0,0.0,-0.04,0.0,-1.3,-11.200000000000001,-92.5,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
734,38.13227404048611,24.329566992836675,75.2,6.024255246618887,0.0,146.7,0,0,0,0,0.0,-0.05,0.0,-1.7000000000000002,-10.9,-92.5,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
735,38.132274410596004,24.329565828994447,75.2,6.115108944924753,0.0,146.9,0,0,0,0,0.0,-0.05,0.0,-2.4000000000000004,-5.1000000000000005,-92.7,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
737,38.13227540763236,24.32956283952675,75.2,6.355417543149409,0.0,147.3,0,0,0,0,0.04,-0.06,0.0,-2.3000000000000003,-9.600000000000001,-92.4,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
738,38.132276248792856,24.329561273114894,75.2,6.511380995869462,0.0,147.5,0,0,0,0,0.03,-0.06,0.0,-2.8000000000000003,-17.0,-92.7,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
739,38.13227660539815,24.329559940770714,75.2,6.612349544994917,0.0,147.7,0,0,0,0,0.01,-0.07,0.0,-3.1,-16.1,-92.7,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
740,38.13227675191995,24.329558224528366,75.2,6.715889406056165,0.0,147.9,0,0,0,0,0.0,-0.07,0.0,0.30000000000000004,-14.200000000000001,-93.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
741,38.1322767987732,24.329556303268816,75.3,6.8237163066900255,0.0,148.1,0,0,0,0,0.0,-0.06,0.0,0.6000000000000001,-14.4,-92.9,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
742,38.132276580984396,24.329554956086266,75.3,6.879250946647614,0.0,148.3,0,0,0,0,-0.02,-0.05,0.0,-0.2,-16.7,-92.60000000000001,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
743,38.13227581399512,24.329553853312117,75.4,6.876118896920413,0.0,148.5,0,0,0,0,-0.04,-0.05,0.0,-0.9,-16.6,-92.5,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
744,38.13227492911678,24.329552993541103,75.4,6.851474454419211,0.0,148.7,0,0,0,0,-0.05,-0.04,0.0,0.4,-10.4,-93.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
745,38.13227405038023,24.329552182733284,75.5,6.826588384739742,0.0,148.9,0,0,0,0,-0.04,-0.03,0.0,3.5,-5.2,-93.2,144,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
747,38.13227300445164,24.32955067045765,75.5,6.832866673343615,0.0,149.3,0,0,0,0,0.0,-0.01,0.0,1.9000000000000001,-9.1,-93.10000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
748,38.13227273173162,24.32955042187302,75.5,6.826322339981579,0.0,149.5,0,0,0,0,0.0,0.0,0.0,0.4,-10.5,-93.10000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
749,38.13227261492197,24.32955019563008,75.60000000000001,6.830932353078961,0.0,149.7,0,0,0,0,0.0,0.0,0.0,-0.5,-10.5,-93.10000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
750,38.13227243781438,24.32954996497656,75.60000000000001,6.83113757401782,0.0,149.9,0,0,0,0,0.0,0.0,0.0,-0.2,-10.4,-93.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
752,38.13227249559812,24.329549637703263,75.60000000000001,6.855897205807139,0.0,150.3,0,0,0,0,0.0,0.0,0.0,0.0,-10.700000000000001,-93.2,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
753,38.132272603485994,24.32954958125824,75.60000000000001,6.867874871760816,0.0,150.5,0,0,0,0,0.0,0.0,0.0,0.4,-11.0,-93.2,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
754,38.13227262991723,24.329549537555003,75.60000000000001,6.872655291706839,0.0,150.7,0,0,0,0,0.0,0.0,-0.03,0.30000000000000004,-10.200000000000001,-93.10000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
755,38.13227251967364,24.32954966317593,75.8,6.856217083139451,0.0,150.9,0,0,0,0,0.0,0.0,-0.08,0.2,-10.0,-93.10000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
757,38.13227225374668,24.32954974560548,76.2,6.830213894561924,0.0,151.3,0,0,0,0,0.0,0.0,-0.09,0.2,-10.200000000000001,-93.2,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
758,38.13227205461948,24.3295499013275,76.3,6.804937410796148,0.0,151.5,0,0,0,0,0.0,0.0,-0.03,0.0,-9.700000000000001,-93.10000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
759,38.13227229833407,24.329549700655292,76.3,6.836498697935933,0.0,151.7,0,0,0,0,0.0,0.0,0.0,-0.1,-10.0,-93.10000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
760,38.132272693654514,24.32954953658031,76.3,6.877733973784859,0.0,151.9,0,0,0,0,0.0,0.0,0.0,0.8,-11.5,-93.30000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
762,38.13227318620213,24.329549790784334,76.3,6.90105016358902,0.0,152.3,0,0,0,0,0.0,0.0,0.0,-1.2000000000000002,-12.700000000000001,-92.9,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
763,38.132273175601384,24.329549987388994,76.3,6.888176696546287,0.0,152.5,0,0,0,0,0.0,0.0,0.0,-1.3,-12.0,-93.10000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
764,38.13227306134449,24.329549991881304,76.3,6.878822724364808,0.0,152.7,0,0,0,0,0.0,0.0,0.0,-1.3,-11.8,-93.2,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
765,38.13227313572113,24.329550136751045,76.4,6.875876124549331,0.0,152.9,0,0,0,0,0.0,0.0,0.0,-1.1,-11.4,-93.2,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
767,38.13227281833232,24.32955006224428,76.5,6.855231880281756,0.0,153.3,0,0,0,0,0.0,0.0,-0.08,-0.7000000000000001,-10.5,-93.10000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
768,38.13227283161432,24.329550058089588,76.7,6.856539411036187,0.0,153.5,0,0,0,0,0.0,0.0,-0.09,-0.7000000000000001,-11.0,-93.10000000000001,144,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,
